Frame,Keypoint,X_mm,Y_mm,Z_mm
58,26,-1098.75008566657,3571.86951117414,-462.877452031642
58,27,-1127.93386657766,3388.63501284335,-435.655038249043
58,28,-1166.20750868243,3625.65288295715,-840.069196844808
58,29,-1244.38665323994,3571.2417410859,-776.327404745204
58,30,-1196.67579478495,3650.70867810403,-892.320911884247
58,31,-1278.64299276982,3638.93165894477,-819.625113040188
58,32,-1073.15777287538,3497.09824241828,-910.592899813887
58,33,-1212.45380529737,3488.24111531747,-897.331515313587
59,1,-1039.27962522812,3437.70475813109,536.671618425368
59,2,-1039.34513741167,3466.83044838284,570.378007821935
59,3,-1034.00463220502,3481.95950044292,570.804756066843
59,4,-1029.50187311232,3492.29070342172,570.99365561043
59,5,-1065.41251413403,3442.96224227439,570.594395032992
59,6,-1079.6329166926,3441.9182778868,571.607336044741
59,7,-1094.21402474181,3440.1481257562,572.247061010973
59,8,-1046.5649053406,3535.95400992613,562.841018295038
59,9,-1141.08151148693,3467.15178738921,562.199585735501
59,10,-1034.62090168719,3464.07765198756,506.134434678941
59,11,-1066.61539017906,3435.63515394654,505.454827666975
59,12,-983.703738180633,3625.75429248862,364.885204011033
59,13,-1244.16421125994,3446.4457894269,353.702953518047
59,14,-935.369788759772,3631.69174200905,114.709325054508
59,15,-1344.96879184287,3461.69351599944,113.696252802918
59,16,-836.56085161593,3505.13582229718,-92.9900992462248
59,17,-1388.62494180164,3444.2072594042,-107.287471999459
59,18,-816.790744852883,3491.96221548143,-169.272655338039
59,19,-1409.11284226423,3441.14584529935,-180.668352352855
59,20,-810.538979431128,3448.46257101761,-163.777997599221
59,21,-1393.39092233831,3444.47091388265,-184.80081018769
59,22,-822.496612473917,3442.90192703111,-140.599733439477
59,23,-1375.5018585147,3447.91392041833,-155.894539495081
59,24,-1046.32828172606,3548.56230590792,-96.7214952815442
59,25,-1183.79090460803,3438.65796755788,-88.5204316696319
59,26,-1086.10850368516,3557.64012267075,-463.449668074889
59,27,-1098.61502065401,3360.19308487203,-434.905636250434
59,28,-1169.00530160177,3621.69247651507,-846.768044912102
59,29,-1155.760701829,3453.6151958112,-804.021853887684
59,30,-1196.8817739837,3640.70984931171,-895.648804577303
59,31,-1186.45111969423,3508.01684770451,-849.063080895424
59,32,-1063.33158312523,3482.95132920712,-911.150522697932
59,33,-1101.89809016436,3336.77938172775,-894.446423701787
60,1,-1019.27479563015,3405.24594972014,531.663808024859
60,2,-1020.20516419316,3435.54418662894,566.589617652892
60,3,-1013.0760292439,3449.50788331381,566.519421669533
60,4,-1008.81771759168,3461.03123136441,566.579930370581
60,5,-1045.83584865155,3410.36938809884,566.930127203343
60,6,-1060.12289337674,3408.54875588619,567.733914473595
60,7,-1073.0965092182,3403.08430395089,567.357895176498
60,8,-1025.17517471383,3500.61600126998,558.89014200656
60,9,-1119.52869482339,3429.49457620719,556.626337049776
60,10,-1012.82991765885,3430.93626061947,501.029102261945
60,11,-1047.67679986424,3405.54762725553,500.955314905767
60,12,-975.852622064172,3608.75761246089,364.289922533249
60,13,-1221.4368924921,3415.70277415764,353.136051462282
60,14,-920.614785321656,3602.03104020086,117.623626029163
60,15,-1336.38486653062,3441.87957273461,114.650823755142
60,16,-799.406689611101,3430.94319069928,-74.9640197524282
60,17,-1405.27836969995,3447.67323932102,-107.254574763854
60,18,-775.424279483531,3418.60703738968,-151.997572773407
60,19,-1425.78770537813,3445.63018025889,-181.232188592303
60,20,-777.063719690782,3383.70913632937,-144.870245102873
60,21,-1416.69013382685,3454.37338083716,-183.514421028742
60,22,-792.388164223326,3380.11710175225,-122.26525205407
60,23,-1400.13269949257,3458.46795138216,-155.114365883973
60,24,-1037.422018468,3543.73487410293,-96.3406049846253
60,25,-1165.98408061342,3417.97926733681,-88.1953075437154
60,26,-1082.46510282381,3556.92361609594,-464.633416246606
60,27,-1072.89784450615,3338.78372058516,-439.591497901338
60,28,-1167.94834962797,3622.91937267109,-854.326195132981
60,29,-1088.57900347132,3357.77046116504,-819.068707405321
60,30,-1191.34566478149,3638.59689384228,-899.756708778305
60,31,-1111.09367864599,3401.16052409986,-865.520415027208
60,32,-1062.58221373313,3474.83283315501,-913.120063399273
60,33,-1007.78826981752,3226.23759469332,-884.791179993547
61,1,-1004.99148546717,3370.23067958172,526.871625752639
61,2,-1006.03998618807,3404.72389890534,562.495221014365
61,3,-996.323920744878,3413.86223189804,561.745307750974
61,4,-992.504346472238,3429.84392778474,562.016138595803
61,5,-1031.44863361364,3377.33634891639,563.029868358416
61,6,-1043.09909303864,3371.27597891244,562.781795716264
61,7,-1057.83387508492,3371.47725386941,563.100182736138
61,8,-1004.74019714612,3464.27158669519,552.589656826415
61,9,-1102.9376608791,3400.55874471232,552.641665857006
61,10,-1000.50273934658,3401.1904308338,497.038685810979
61,11,-1037.57832054127,3380.38990358445,497.259688242708
61,12,-952.621471274221,3566.17796457944,360.752324107779
61,13,-1214.38381864607,3407.12187579398,351.855484192769
61,14,-878.53407724786,3535.29055891193,116.982148688538
61,15,-1323.79446635621,3428.60882531183,113.682630827686
61,16,-768.033866489439,3382.53726594054,-67.1239692100089
61,17,-1405.59480531431,3439.90276043649,-105.620494056162
61,18,-744.382293696638,3367.55010668595,-140.64268234075
61,19,-1441.56920476721,3457.89941572001,-178.579316548142
61,20,-745.414936346318,3329.68910687246,-133.946316865295
61,21,-1430.52439607126,3465.40273296391,-182.974110241379
61,22,-760.386031160678,3325.83127589125,-111.967482174731
61,23,-1407.91387440765,3462.98830844843,-153.809330905959
61,24,-1011.8269086593,3517.43580047707,-105.087872908565
61,25,-1144.46836222889,3394.44208632862,-99.1171701000505
61,26,-1078.7977729326,3553.1551994144,-478.721995346636
61,27,-1051.96888893913,3320.00670353361,-458.89522898488
61,28,-1154.97991449076,3609.12386328255,-852.552938818819
61,29,-1011.86068222135,3263.60272504949,-825.715843830137
61,30,-1189.59707950543,3630.59230365006,-902.455220461091
61,31,-1016.8485332728,3287.60731231336,-877.0364050661
61,32,-1054.57714839899,3465.4223020219,-918.832131816347
61,33,-935.280929414733,3138.7233003367,-881.311379767171
62,1,-990.118898028063,3341.37585749737,522.354211248221
62,2,-990.870315666945,3374.27453495519,557.458000482551
62,3,-980.515909440043,3382.05893295403,556.418675397261
62,4,-975.739728048199,3397.20867106832,556.423637835952
62,5,-1016.08119828631,3347.66059431845,558.550636962248
62,6,-1027.16866422648,3341.0389402332,558.324389735189
62,7,-1043.35544226892,3343.97778559703,559.263624355814
62,8,-991.139523938322,3434.33211416605,547.182456201983
62,9,-1091.13719100151,3373.49630186294,548.862340162346
62,10,-987.436025731834,3373.87038243869,493.111244266596
62,11,-1023.3595171885,3352.61225336444,492.644935916924
62,12,-933.097392150811,3526.44763174049,357.8817918754
62,13,-1199.1167421706,3376.97564701292,350.95781061371
62,14,-869.774153601461,3514.01555961148,114.991711174852
62,15,-1308.67377409098,3406.30338376464,112.959282663752
62,16,-748.076483826119,3340.14255232562,-66.9398899687617
62,17,-1397.8267823957,3423.23065174134,-102.148965069087
62,18,-724.566287520724,3328.92427947973,-138.502299709632
62,19,-1441.26023854172,3449.88659257128,-174.606321514953
62,20,-724.775728005641,3286.77740476873,-132.076604897799
62,21,-1428.62098478325,3459.14144725686,-180.839180633002
62,22,-738.621156627937,3283.06491499941,-110.459681977318
62,23,-1403.09324529789,3453.86885928887,-152.389589894064
62,24,-999.611976161707,3490.39399983233,-111.469202545542
62,25,-1133.47753829145,3371.4689437903,-104.108250066632
62,26,-1061.13931714211,3517.71261063077,-483.166080728035
62,27,-1035.85583494386,3300.23292570615,-458.555390075619
62,28,-1152.66263145597,3607.13309889711,-848.638868792482
62,29,-985.526587904114,3222.88546510922,-825.03360925516
62,30,-1187.14572248451,3631.22293476058,-900.122071887981
62,31,-992.110559570034,3254.24492574871,-884.514094216989
62,32,-1051.20756101167,3461.30900286073,-924.513921913673
62,33,-907.157648550836,3090.00003700184,-874.979156695714
63,1,-973.120928896882,3304.47180222799,518.758320328081
63,2,-973.92843994377,3333.7647929016,553.338492614632
63,3,-964.665599715088,3344.92199342846,552.622918816609
63,4,-957.977204426371,3356.28477068392,552.030024418298
63,5,-999.259036582248,3311.17614664772,554.558890041521
63,6,-1010.1277931671,3307.28819907272,554.534582484991
63,7,-1026.16745879221,3311.34147986689,555.57163521428
63,8,-974.407260969082,3399.30825599802,543.599688381693
63,9,-1071.16294489371,3338.33727968109,545.179729645712
63,10,-971.150615433758,3340.78041889915,490.356817781845
63,11,-1003.21750768484,3311.42045855831,488.474055156926
63,12,-910.476166380524,3479.83496822807,357.352232575237
63,13,-1181.07112651717,3345.14352576781,350.209063306244
63,14,-853.811303989997,3482.24459731803,114.121286838035
63,15,-1290.05672146689,3371.23105712788,113.18759898615
63,16,-734.761269376853,3317.97244827205,-67.6823556312308
63,17,-1384.61741314532,3399.58233140905,-101.250331130356
63,18,-713.587305581101,3304.5998729487,-138.165837109261
63,19,-1426.19797214084,3430.99104299303,-173.008886360954
63,20,-713.838487303732,3261.70969353306,-132.604680739873
63,21,-1416.1884797454,3442.24468331964,-179.101433895969
63,22,-726.407195114966,3258.49897704275,-111.314419343295
63,23,-1392.49071222398,3436.72228382354,-151.126169817191
63,24,-974.535952567614,3449.85934141622,-112.35975899844
63,25,-1108.54264451801,3333.38383114092,-106.944233269634
63,26,-1045.6155266254,3492.09859252457,-481.755453693168
63,27,-1021.22375584059,3281.42234479551,-459.885657718937
63,28,-1142.13980461478,3598.39568809044,-842.783723866871
63,29,-974.427753448475,3210.4617758906,-829.389781810942
63,30,-1178.43428793484,3624.26202080241,-894.530865211049
63,31,-982.907958510527,3240.22865530257,-882.812992962951
63,32,-1047.03566843145,3456.43441949724,-923.60337872775
63,33,-887.99783950153,3073.26185297476,-887.672971909232
64,1,-955.07921627192,3265.95729950175,519.593255465053
64,2,-956.892510771083,3296.10729025327,555.436489091132
64,3,-947.556506974051,3308.73045654119,554.733966496069
64,4,-940.375652081947,3319.93252764394,553.88374060227
64,5,-984.639538863513,3276.70712834953,556.943793335868
64,6,-996.151107011994,3274.90317432925,557.090489491893
64,7,-1013.07948432576,3279.37222795438,558.200248163042
64,8,-956.32878977239,3364.59211846294,545.854224817943
64,9,-1054.599362203,3303.72580709556,546.540636305513
64,10,-951.406735623263,3300.35217499524,490.302115800372
64,11,-983.740812636547,3271.28096733083,488.737340009337
64,12,-890.836987361058,3443.87778239491,353.917993775184
64,13,-1158.91974882069,3299.45496015054,346.897854011986
64,14,-833.114886252319,3452.81339645102,112.166634503241
64,15,-1264.97804241389,3320.2365344006,112.557695589042
64,16,-737.425131914048,3306.65748082983,-68.8166748723796
64,17,-1363.29946537869,3358.09047600238,-100.881825807865
64,18,-716.111150894613,3290.32953921908,-139.70671859771
64,19,-1397.8504711472,3382.90040835541,-172.879412502998
64,20,-716.276431162936,3252.01631692317,-133.025669376004
64,21,-1388.17742146416,3398.28960814719,-177.929039249349
64,22,-729.001865456536,3249.22559734569,-112.343659285348
64,23,-1367.86098927396,3395.2841062271,-151.588003793526
64,24,-954.983499077066,3403.0563980972,-110.528226531082
64,25,-1089.80909726421,3288.80704816299,-105.058521795935
64,26,-1019.67984044088,3457.82364622316,-474.03371525409
64,27,-1002.50382957026,3246.3154072294,-457.652163244639
64,28,-1129.72073945377,3588.78881229805,-829.874779042591
64,29,-958.957779056599,3192.58293493541,-840.900373029738
64,30,-1163.39560841141,3613.33217894196,-885.924526439544
64,31,-965.816672921357,3227.2162193147,-896.150581874431
64,32,-1046.46793796756,3455.84472106979,-921.167830133008
64,33,-874.743306961462,3047.32753619911,-899.026143525229
65,1,-949.605566846218,3241.94090104091,521.950622102098
65,2,-948.031670263343,3266.96764424042,559.073533613823
65,3,-940.5572691927,3282.54444155416,559.931391181499
65,4,-931.315812753951,3292.81509673683,559.012958640264
65,5,-977.117798338463,3247.65883096605,557.882708206805
65,6,-991.183854889822,3248.87746615964,558.176001630908
65,7,-1004.88076627085,3250.45664678,558.431632165526
65,8,-942.50653253428,3332.37290472026,550.356425703097
65,9,-1040.34287602941,3269.43749275283,546.524225263697
65,10,-942.990873828688,3276.94954662303,491.187752176634
65,11,-974.775980410941,3245.25913961009,490.105161683631
65,12,-867.640141752441,3394.52650360915,353.975080010611
65,13,-1141.48683347409,3254.5640132299,347.503092788062
65,14,-790.950127576631,3376.24635906341,111.07616026953
65,15,-1242.48178909685,3272.58045356203,108.845864756411
65,16,-738.593380357197,3302.19861444303,-75.69677880258
65,17,-1329.38347116141,3301.25263027537,-108.341045373582
65,18,-716.5706117589,3286.31782067703,-149.098318629504
65,19,-1368.31009650424,3325.78423871892,-180.93439691564
65,20,-720.178322751626,3252.60713817143,-144.888281796141
65,21,-1358.22294763743,3335.93877002407,-186.761675689876
65,22,-734.225458799731,3251.69551879878,-122.500265155334
65,23,-1331.04864148757,3327.23919079919,-159.888424125434
65,24,-920.246483851493,3348.50382366681,-111.688880417292
65,25,-1065.73713722353,3251.01846083022,-107.879959745621
65,26,-967.535155712747,3390.71932592347,-481.885273645657
65,27,-1000.11252020301,3231.63744765684,-472.240011149568
65,28,-1119.67536051192,3573.32818844807,-825.013983172826
65,29,-956.964603046517,3185.76603767931,-849.540844444178
65,30,-1166.72656452772,3613.08317844841,-888.446479945507
65,31,-965.656845058511,3224.32549782547,-906.375221961399
65,32,-1034.34058801602,3432.32719839543,-919.134541577326
65,33,-868.092099669275,3034.88742133704,-906.380641173678
66,1,-931.51103648714,3211.10668650398,523.26399900476
66,2,-931.236797081408,3235.80275258885,561.748090064064
66,3,-923.237192848302,3248.75370774164,562.438969422245
66,4,-914.266526791439,3259.74400048388,561.789199494566
66,5,-960.961812786903,3217.13777521841,560.386815453629
66,6,-973.635271667273,3214.27478102639,560.055827952536
66,7,-988.02228923903,3215.4920870266,560.55041925635
66,8,-930.614904496106,3300.67413719634,554.43769105617
66,9,-1024.35451461082,3230.54489790793,548.813119025544
66,10,-927.034519672371,3244.89015919232,493.26045576793
66,11,-959.198127787396,3214.77171119636,492.342996539245
66,12,-858.519615517894,3371.91876136644,355.69675531697
66,13,-1126.67525252496,3213.72804072132,350.073105623783
66,14,-787.346486854127,3355.79208857136,109.937710549604
66,15,-1219.47277872253,3229.87032716246,106.834604522043
66,16,-747.243470365519,3304.54987111963,-90.9812667399442
66,17,-1282.39741832949,3239.51998390954,-118.634372067171
66,18,-727.365190347847,3289.46191125561,-165.775612929605
66,19,-1321.7127808963,3265.36357056912,-193.661917913352
66,20,-730.84342103278,3257.50349316296,-161.537072309809
66,21,-1299.08448178524,3261.74383814087,-197.039749505861
66,22,-746.050490780791,3255.30878150111,-138.352123333666
66,23,-1270.15146683647,3250.19826989422,-168.826897787247
66,24,-901.902501310441,3319.69661464044,-111.773070185761
66,25,-1048.6461506796,3217.4826916579,-108.127077825299
66,26,-922.730567043232,3333.01203266001,-478.227789072538
66,27,-991.425397172114,3210.79330049895,-477.47358407329
66,28,-1089.07048860777,3538.42231743742,-810.757583103968
66,29,-962.123526052846,3192.51251025626,-855.156924165581
66,30,-1152.13314920281,3594.98077843967,-874.611313041335
66,31,-970.022291638015,3229.68827023094,-909.921128028646
66,32,-1029.02628346403,3425.93824085692,-923.388553287482
66,33,-878.329301084705,3043.22654752603,-913.814501523166
67,1,-912.111813500935,3175.50933094931,520.332839849847
67,2,-913.366828902288,3203.35212972476,560.682575259822
67,3,-904.747743629443,3214.43609659479,561.377071115509
67,4,-898.230136410124,3228.51984729293,561.645730607987
67,5,-942.810776990218,3184.35243363526,558.832737503259
